CustomerID,FirstName,LastName,Gender,DateOfBirth,Email,Phone,Country,City,State,PostalCode,RegistrationDate,CustomerSegment,LoyaltyTier,IsActive,PreferredLanguage,MarketingOptIn
C00000167,Isabella,Wilson,Male,1999-01-24,isabella.wilson167@globalretail.com,+34549938790,France,Paris,Île-de-France,40693,2021-04-24,Consumer,Silver,True,fr,False
C00000168,John,Wilson,Female,2005-08-01,john.wilson168@globalretail.com,+32634912042,United Kingdom,London,England,31576,2021-08-14,Consumer,Silver,True,en,True
C00000169,Olivia,Miller,Female,2004-01-04,olivia.miller169@globalretail.com,+60502607952,United Kingdom,London,England,65812,2025-07-31,Consumer,Gold,True,en,True
C00000170,Michael,Miller,Non-Binary,1975-02-01,michael.miller170@globalretail.com,+6832923356,France,Paris,Île-de-France,53313,2020-04-26,Consumer,Silver,True,fr,True
C00000171,Olivia,Smith,Male,2002-03-19,olivia.smith171@globalretail.com,+44201431353,United States,New York,NY,96379,2024-08-29,Consumer,Bronze,True,en,False
C00000172,Lucas,Moore,Female,1986-11-29,lucas.moore172@globalretail.com,+44553536309,Italy,Milan,Lombardy,42974,2022-05-13,Consumer,Bronze,True,it,True
C00000173,Sophia,Wilson,Non-Binary,1986-05-09,sophia.wilson173@globalretail.com,+45318540283,United Kingdom,London,England,95794,2025-08-25,Consumer,Bronze,True,en,True
C00000174,Sophia,Garcia,Male,2009-05-05,sophia.garcia174@globalretail.com,+52875968022,United States,New York,NY,82652,2020-12-24,Consumer,Silver,True,en,True
C00000175,James,Jones,Female,1982-09-07,james.jones175@globalretail.com,+78922468959,United States,New York,NY,96247,2020-07-09,Consumer,Silver,True,en,False
C00000176,James,Taylor,Male,1983-09-12,james.taylor176@globalretail.com,+86780313497,United States,New York,NY,70015,2020-12-05,Small Business,Platinum,True,en,True
C00000177,Michael,Brown,Male,2008-11-27,michael.brown177@globalretail.com,+84114416558,Spain,Madrid,Madrid,58348,2024-09-22,Consumer,Bronze,True,es,False
C00000178,Noah,Jones,Male,1988-06-13,noah.jones178@globalretail.com,+56708095071,United States,New York,NY,94117,2020-05-20,Consumer,Bronze,True,en,False
C00000179,Lucas,Smith,Non-Binary,1999-12-22,lucas.smith179@globalretail.com,+52579395330,Spain,Madrid,Madrid,18810,2024-09-20,Consumer,Gold,True,es,False
C00000180,Amelia,Martin,Female,2008-09-12,amelia.martin180@globalretail.com,+71209568052,Australia,Sydney,NSW,20869,2025-05-01,Small Business,Silver,True,en,True
C00000181,Michael,Smith,Non-Binary,2004-11-01,michael.smith181@globalretail.com,+16194638842,United Kingdom,London,England,38605,2020-02-08,Consumer,Bronze,True,en,True
C00000182,Noah,Garcia,Non-Binary,2007-01-26,noah.garcia182@globalretail.com,+24153836024,Germany,Berlin,Berlin,57955,2025-01-20,Corporate,Platinum,True,de,False
C00000183,Olivia,Garcia,Non-Binary,2002-05-13,olivia.garcia183@globalretail.com,+91634827340,Italy,Milan,Lombardy,70369,2023-04-15,Small Business,Bronze,True,it,False
C00000184,John,Smith,Female,1991-08-12,john.smith184@globalretail.com,+40883232298,United States,New York,NY,88658,2020-11-22,Consumer,Silver,True,en,True
C00000185,Sophia,Miller,Non-Binary,1995-03-29,sophia.miller185@globalretail.com,+22255592193,Canada,Toronto,Ontario,25296,2024-12-02,Consumer,Gold,True,en,False
C00000186,James,Wilson,Non-Binary,1986-05-14,james.wilson186@globalretail.com,+43413949542,United Kingdom,London,England,46687,2025-01-28,Consumer,Silver,True,en,False
C00000187,Amelia,Miller,Male,2011-06-15,amelia.miller187@globalretail.com,+77994024254,Spain,Madrid,Madrid,50448,2020-03-04,Consumer,Silver,True,es,True
C00000188,James,Martin,Female,2010-05-21,james.martin188@globalretail.com,+37839329453,United Kingdom,London,England,10220,2022-08-17,Consumer,Bronze,True,en,True
C00000189,Olivia,Taylor,Male,1987-02-09,olivia.taylor189@globalretail.com,+74257838996,Canada,Toronto,Ontario,45893,2020-06-22,Consumer,Gold,False,en,True
C00000190,Sophia,Moore,Female,1995-11-29,sophia.moore190@globalretail.com,+26945775877,United States,New York,NY,40675,2026-03-17,Consumer,Silver,True,en,False
C00000191,James,Wilson,Male,2000-06-20,james.wilson191@globalretail.com,+50593617861,France,Paris,Île-de-France,80852,2022-11-09,Consumer,Silver,True,fr,False
C00000192,Emma,Williams,Female,2014-05-26,emma.williams192@globalretail.com,+67444663392,United Kingdom,London,England,72467,2025-11-04,Consumer,Silver,True,en,True
C00000193,Liam,Williams,Non-Binary,1990-06-10,liam.williams193@globalretail.com,+73485355797,United States,New York,NY,62755,2023-04-02,Corporate,Silver,True,en,True
C00000194,John,Wilson,Non-Binary,1990-11-02,john.wilson194@globalretail.com,+60945407997,United Kingdom,London,England,20713,2021-03-10,Consumer,Bronze,True,en,True
C00000195,Sophia,Jones,Male,1978-05-21,sophia.jones195@globalretail.com,+27707173467,Germany,Berlin,Berlin,73742,2020-03-25,Consumer,Silver,True,de,True
C00000196,Noah,Davis,Non-Binary,2008-07-31,noah.davis196@globalretail.com,+78240556896,United States,New York,NY,43291,2025-01-04,Consumer,Bronze,True,en,True
C00000197,James,Johnson,Female,1999-03-03,james.johnson197@globalretail.com,+91592075406,United States,New York,NY,73810,2020-05-22,Consumer,Silver,True,en,True
C00000198,Emma,Garcia,Non-Binary,1988-06-17,emma.garcia198@globalretail.com,+30787874420,Netherlands,Amsterdam,North Holland,21768,2022-11-19,Small Business,Silver,True,nl,True
C00000199,Charlotte,Brown,Male,2006-06-30,charlotte.brown199@globalretail.com,+23141480432,United Kingdom,London,England,43536,2022-08-21,Consumer,Bronze,True,en,True
C00000200,John,Jones,Male,1976-08-31,john.jones200@globalretail.com,+19441109048,Italy,Milan,Lombardy,10757,2025-06-03,Consumer,Gold,False,it,True
C00000201,Amelia,Taylor,Female,1995-04-13,amelia.taylor201@globalretail.com,+48375962955,United Kingdom,London,England,61124,2021-03-07,Consumer,Bronze,True,en,True
C00000202,Olivia,Wilson,Non-Binary,2015-03-06,olivia.wilson202@globalretail.com,+2602401877,United States,New York,NY,35572,2021-08-09,Consumer,Bronze,True,en,True
C00000203,Amelia,Miller,Female,2009-01-28,amelia.miller203@globalretail.com,+13513475583,Spain,Madrid,Madrid,12848,2021-07-26,Small Business,Bronze,True,es,True
C00000204,Sophia,Williams,Female,1980-07-27,sophia.williams204@globalretail.com,+29890341463,United Kingdom,London,England,17435,2024-02-08,Consumer,Gold,True,en,False
C00000205,Olivia,Wilson,Female,1992-12-04,olivia.wilson205@globalretail.com,+32267167068,Spain,Madrid,Madrid,13331,2022-12-27,Consumer,Silver,True,es,True
C00000206,Olivia,Jones,Female,1994-08-18,olivia.jones206@globalretail.com,+15264678738,United Kingdom,London,England,77299,2023-07-26,Consumer,Gold,True,en,True
C00000207,Lucas,Wilson,Male,1985-09-23,lucas.wilson207@globalretail.com,+47563920336,Spain,Madrid,Madrid,44278,2021-05-03,Consumer,Bronze,True,es,True
C00000208,Noah,Davis,Non-Binary,2011-07-02,noah.davis208@globalretail.com,+38254995883,Canada,Toronto,Ontario,93861,2020-08-23,Consumer,Silver,True,en,True
C00000209,Lucas,Brown,Male,1987-01-05,lucas.brown209@globalretail.com,+47567345470,United Kingdom,London,England,15314,2025-11-26,Consumer,Bronze,True,en,False
C00000210,Olivia,Brown,Male,2008-09-21,olivia.brown210@globalretail.com,+92288578590,Spain,Madrid,Madrid,35783,2025-11-06,Consumer,Bronze,True,es,False
C00000211,Isabella,Wilson,Male,1983-05-29,isabella.wilson211@globalretail.com,+79819299147,Italy,Milan,Lombardy,92371,2021-12-19,Consumer,Silver,True,it,True
C00000212,John,Johnson,Non-Binary,1992-06-21,john.johnson212@globalretail.com,+8656691305,France,Paris,Île-de-France,55566,2025-10-29,Consumer,Bronze,True,fr,True
C00000213,Emma,Smith,Non-Binary,1980-02-22,emma.smith213@globalretail.com,+35366653025,United Kingdom,London,England,34386,2025-05-06,Consumer,Bronze,True,en,True
C00000214,Isabella,Miller,Non-Binary,1990-02-21,isabella.miller214@globalretail.com,+58653648588,Germany,Berlin,Berlin,19350,2020-01-20,Consumer,Bronze,True,de,True
C00000215,Sophia,Garcia,Male,1987-03-30,sophia.garcia215@globalretail.com,+94631291252,Spain,Madrid,Madrid,68515,2020-09-07,Consumer,Bronze,True,es,True
C00000216,Olivia,Smith,Non-Binary,1984-03-14,olivia.smith216@globalretail.com,+24280260241,United States,New York,NY,23457,2020-12-28,Consumer,Bronze,True,en,True
C00000217,John,Johnson,Male,1985-11-22,john.johnson217@globalretail.com,+77783798727,Canada,Toronto,Ontario,85560,2022-03-10,Consumer,Silver,True,en,False
C00000218,Charlotte,Johnson,Male,2006-05-01,charlotte.johnson218@globalretail.com,+6393145555,United Kingdom,London,England,26128,2021-01-19,Consumer,Silver,True,en,True
C00000219,Noah,Johnson,Male,2013-11-02,noah.johnson219@globalretail.com,+70735453384,United States,New York,NY,39810,2024-07-19,Consumer,Bronze,True,en,False
C00000220,Charlotte,Garcia,Female,2002-08-25,charlotte.garcia220@globalretail.com,+89551491337,United Kingdom,London,England,88255,2020-03-16,Consumer,Silver,True,en,True
C00000221,John,Miller,Female,2011-10-13,john.miller221@globalretail.com,+92567702481,United States,New York,NY,83980,2022-09-11,Consumer,Silver,True,en,True
C00000222,Sophia,Moore,Female,1985-05-07,sophia.moore222@globalretail.com,+85779345525,United States,New York,NY,11514,2023-12-18,Consumer,Bronze,True,en,True
C00000223,Emma,Miller,Male,2004-03-07,emma.miller223@globalretail.com,+29249686801,United Kingdom,London,England,65145,2025-08-29,Consumer,Platinum,True,en,False
C00000224,John,Smith,Non-Binary,2004-08-06,john.smith224@globalretail.com,+35774577592,United States,New York,NY,81074,2022-12-24,Consumer,Silver,True,en,True
C00000225,Emma,Moore,Female,1975-12-07,emma.moore225@globalretail.com,+15427933360,United States,New York,NY,55554,2022-08-27,Small Business,Bronze,True,en,True
C00000226,Amelia,Moore,Non-Binary,1995-02-01,amelia.moore226@globalretail.com,+69259351162,Canada,Toronto,Ontario,67668,2020-12-12,Consumer,Silver,True,en,True
C00000227,James,Taylor,Male,2007-03-06,james.taylor227@globalretail.com,+95686600834,United States,New York,NY,47639,2022-09-23,Consumer,Silver,True,en,False
C00000228,Liam,Martin,Female,2006-01-11,liam.martin228@globalretail.com,+59688442461,United Kingdom,London,England,49806,2026-02-24,Consumer,Silver,True,en,True
C00000229,John,Williams,Non-Binary,1997-02-24,john.williams229@globalretail.com,+50728872672,United States,New York,NY,61964,2022-02-12,Consumer,Bronze,True,en,True
C00000230,Sophia,Moore,Male,1986-12-10,sophia.moore230@globalretail.com,+38161104002,United States,New York,NY,12855,2023-01-10,Consumer,Silver,True,en,False
C00000231,Sophia,Wilson,Female,1991-07-26,sophia.wilson231@globalretail.com,+46889643697,France,Paris,Île-de-France,24318,2025-10-18,Consumer,Bronze,True,fr,False
C00000232,Olivia,Davis,Non-Binary,1980-06-17,olivia.davis232@globalretail.com,+26761743464,United States,New York,NY,90053,2023-12-14,Consumer,Silver,True,en,False
C00000233,Isabella,Wilson,Male,1992-09-10,isabella.wilson233@globalretail.com,+1540682785,United States,New York,NY,82082,2021-06-05,Consumer,Bronze,True,en,True
C00000234,Amelia,Brown,Non-Binary,2013-04-25,amelia.brown234@globalretail.com,+78219213343,United Kingdom,London,England,59749,2023-02-18,Consumer,Gold,True,en,True
C00000235,Isabella,Miller,Non-Binary,1997-10-06,isabella.miller235@globalretail.com,+77512854700,United States,New York,NY,94961,2024-05-19,Consumer,Bronze,False,en,True
C00000236,James,Wilson,Male,1987-10-21,james.wilson236@globalretail.com,+56717866267,United States,New York,NY,59414,2026-01-08,Consumer,Bronze,True,en,True
C00000237,Sophia,Taylor,Female,1983-05-01,sophia.taylor237@globalretail.com,+2127461197,Spain,Madrid,Madrid,16218,2023-08-27,Consumer,Silver,True,es,True
C00000238,Lucas,Jones,Non-Binary,1997-05-17,lucas.jones238@globalretail.com,+94835757833,Germany,Berlin,Berlin,66368,2024-11-25,Consumer,Silver,True,de,True
C00000239,Amelia,Martin,Male,2004-07-05,amelia.martin239@globalretail.com,+68346178667,United Kingdom,London,England,22971,2020-02-12,Consumer,Bronze,True,en,True
C00000240,Michael,Moore,Male,2013-08-19,michael.moore240@globalretail.com,+54622604174,Canada,Toronto,Ontario,62643,2021-09-23,Consumer,Platinum,True,en,False
C00000241,Sophia,Garcia,Female,1981-10-28,sophia.garcia241@globalretail.com,+41493695718,Germany,Berlin,Berlin,19841,2021-01-12,Consumer,Silver,True,de,True
C00000242,Michael,Jones,Female,2014-01-02,michael.jones242@globalretail.com,+81267932847,France,Paris,Île-de-France,78689,2025-09-15,Consumer,Silver,True,fr,True
C00000243,Liam,Davis,Non-Binary,1990-01-03,liam.davis243@globalretail.com,+81783449962,United States,New York,NY,15546,2021-03-12,Small Business,Silver,True,en,True
C00000244,Noah,Garcia,Female,1987-10-28,noah.garcia244@globalretail.com,+13729427929,France,Paris,Île-de-France,12023,2020-01-17,Small Business,Bronze,True,fr,True
C00000245,Charlotte,Moore,Male,1997-03-27,charlotte.moore245@globalretail.com,+74313188416,Germany,Berlin,Berlin,63883,2025-12-16,Consumer,Bronze,True,de,True
C00000246,Lucas,Moore,Male,1977-07-31,lucas.moore246@globalretail.com,+67626591622,United States,New York,NY,71278,2021-02-14,Consumer,Silver,True,en,False
C00000247,John,Martin,Non-Binary,1980-08-15,john.martin247@globalretail.com,+31479937964,Italy,Milan,Lombardy,46103,2023-08-15,Consumer,Bronze,True,it,False
C00000248,Emma,Taylor,Non-Binary,1994-05-06,emma.taylor248@globalretail.com,+50120989875,United States,New York,NY,17166,2022-02-24,Consumer,Silver,True,en,False
C00000249,John,Wilson,Male,1985-05-08,john.wilson249@globalretail.com,+6271156695,United States,New York,NY,86938,2022-09-03,Consumer,Bronze,True,en,True
C00000250,Noah,Davis,Male,1977-03-12,noah.davis250@globalretail.com,+87518539576,Germany,Berlin,Berlin,98461,2025-07-22,Small Business,Silver,True,de,True
C00000251,Noah,Davis,Male,1975-03-04,noah.davis251@globalretail.com,+12286259413,Spain,Madrid,Madrid,32272,2025-06-07,Consumer,Bronze,True,es,True
C00000252,Noah,Davis,Non-Binary,1989-03-11,noah.davis252@globalretail.com,+50460648771,Germany,Berlin,Berlin,62847,2021-04-15,Small Business,Bronze,True,de,True
C00000253,Sophia,Moore,Female,1995-02-11,sophia.moore253@globalretail.com,+45354664395,United States,New York,NY,67091,2022-02-22,Consumer,Bronze,True,en,True
C00000254,Sophia,Brown,Male,1978-04-27,sophia.brown254@globalretail.com,+35685045649,United States,New York,NY,26750,2021-06-15,Consumer,Silver,True,en,True
C00000255,Olivia,Miller,Non-Binary,1991-01-27,olivia.miller255@globalretail.com,+75323401599,United Kingdom,London,England,48961,2024-07-17,Consumer,Silver,True,en,True
C00000256,Charlotte,Martin,Female,2000-11-24,charlotte.martin256@globalretail.com,+76495132423,United States,New York,NY,80079,2022-12-04,Consumer,Silver,True,en,True
C00000257,Liam,Brown,Non-Binary,2004-07-27,liam.brown257@globalretail.com,+12682604623,Spain,Madrid,Madrid,45443,2021-05-17,Small Business,Platinum,False,es,True
C00000258,John,Martin,Male,1988-02-08,john.martin258@globalretail.com,+50863113303,France,Paris,Île-de-France,21277,2021-08-17,Small Business,Bronze,False,fr,True
C00000259,Sophia,Williams,Non-Binary,1977-03-21,sophia.williams259@globalretail.com,+47964555813,France,Paris,Île-de-France,75583,2021-03-22,Corporate,Bronze,True,fr,True
C00000260,Isabella,Jones,Non-Binary,1979-10-28,isabella.jones260@globalretail.com,+52403186103,United States,New York,NY,56648,2023-03-27,Consumer,Silver,False,en,False
C00000261,Michael,Brown,Female,1975-06-29,michael.brown261@globalretail.com,+87958339652,Canada,Toronto,Ontario,96980,2021-12-23,Small Business,Bronze,True,en,True
C00000262,Michael,Garcia,Female,2012-02-23,michael.garcia262@globalretail.com,+46775198102,France,Paris,Île-de-France,22805,2022-10-14,Consumer,Bronze,True,fr,True
C00000263,Amelia,Garcia,Male,1992-04-25,amelia.garcia263@globalretail.com,+78273960235,United States,New York,NY,66453,2020-06-14,Consumer,Platinum,True,en,True
C00000264,James,Garcia,Non-Binary,2002-05-27,james.garcia264@globalretail.com,+23706180787,United States,New York,NY,39839,2023-06-27,Consumer,Silver,True,en,True
C00000265,Noah,Davis,Male,1974-03-17,noah.davis265@globalretail.com,+98933731892,France,Paris,Île-de-France,95907,2023-11-30,Consumer,Bronze,True,fr,False
C00000266,Isabella,Smith,Female,1975-10-31,isabella.smith266@globalretail.com,+27934426872,Netherlands,Amsterdam,North Holland,55306,2021-03-31,Corporate,Bronze,True,nl,False
C00000267,Isabella,Davis,Non-Binary,1986-10-11,isabella.davis267@globalretail.com,+12474775163,Australia,Sydney,NSW,65571,2022-06-23,Consumer,Bronze,True,en,True
C00000268,Isabella,Garcia,Male,1996-12-24,isabella.garcia268@globalretail.com,+87849745798,Spain,Madrid,Madrid,36996,2025-01-28,Consumer,Gold,True,es,False
C00000269,Olivia,Wilson,Non-Binary,2005-09-08,olivia.wilson269@globalretail.com,+34287400977,Italy,Milan,Lombardy,81618,2020-06-27,Consumer,Platinum,True,it,True
C00000270,Lucas,Jones,Female,1981-09-14,lucas.jones270@globalretail.com,+45541992933,United States,New York,NY,22129,2020-08-31,Consumer,Gold,True,en,True
C00000271,Olivia,Martin,Non-Binary,1984-11-01,olivia.martin271@globalretail.com,+31106313416,France,Paris,Île-de-France,77552,2025-05-31,Small Business,Silver,True,fr,False
C00000272,Sophia,Garcia,Non-Binary,2000-07-09,sophia.garcia272@globalretail.com,+31458169874,United States,New York,NY,92496,2021-08-04,Consumer,Silver,True,en,False
C00000273,Olivia,Martin,Female,2011-10-28,olivia.martin273@globalretail.com,+27222920082,France,Paris,Île-de-France,47924,2025-03-03,Consumer,Bronze,True,fr,True
C00000274,John,Smith,Male,1983-01-03,john.smith274@globalretail.com,+90431696721,Canada,Toronto,Ontario,68722,2023-05-29,Consumer,Bronze,True,en,True
C00000275,Charlotte,Taylor,Male,1999-03-05,charlotte.taylor275@globalretail.com,+6111611611,United Kingdom,London,England,71408,2021-11-19,Corporate,Silver,True,en,False
C00000276,Isabella,Miller,Non-Binary,1979-01-17,isabella.miller276@globalretail.com,+63566262030,Australia,Sydney,NSW,74008,2022-12-19,Consumer,Silver,True,en,True
C00000277,Sophia,Johnson,Male,2003-06-17,sophia.johnson277@globalretail.com,+11248876950,France,Paris,Île-de-France,13626,2022-10-26,Consumer,Platinum,True,fr,True
C00000278,Noah,Miller,Non-Binary,2012-02-07,noah.miller278@globalretail.com,+22209711807,United States,New York,NY,50678,2025-11-22,Corporate,Silver,True,en,True
C00000279,Olivia,Martin,Female,1984-06-29,olivia.martin279@globalretail.com,+18691775847,Spain,Madrid,Madrid,58401,2023-08-04,Consumer,Bronze,True,es,True
